RestaurantID,RestaurantName,City,State,OrderID,OrderDate,OrderType,PaymentMethod,CustomerID,Gender,AgeGroup,ItemID,ItemName,Category,Quantity,UnitPrice,Discount,TotalPrice,NetPrice,CostPrice,Profit
R100,McDonald's Chandigarh,Chandigarh,Chandigarh,O291173,2025-03-13,Takeaway,Card,C17238,Female,Under 18,I11,Soft Serve Cone,Dessert,2,30,10,60,50,10,30
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O277527,2024-11-03,Dine-in,Card,C10538,Male,36–45,I15,Peri Peri Fries,Fries,3,95,5,285,280,45,145
R108,McDonald's Delhi,Delhi,Delhi,O241030,2024-09-26,Dine-in,App,C16808,Male,26–35,I04,McChicken,Burger,1,130,10,130,120,75,45
R106,McDonald's Amritsar,Amritsar,Punjab,O241019,2024-07-10,Takeaway,Cash,C10412,Male,36–45,I20,Chocolate Shake,Beverage,3,100,10,300,290,60,110
R101,McDonald's Dehradun,Dehradun,Uttarakhand,O217541,2024-07-17,Takeaway,Card,C13348,Male,26–35,I14,McPuff,Sides,3,42,0,126,126,20,66
R101,McDonald's Chandigarh,Chandigarh,Chandigarh,O239513,2024-11-03,Delivery,Cash,C15225,Male,60+,I17,Paneer Wrap,Burger,3,120,5,360,355,65,160
R100,McDonald's Shimla,Shimla,Himachal Pradesh,O264922,2024-05-04,Dine-in,Cash,C11299,Male,60+,I11,Soft Serve Cone,Dessert,1,30,20,30,10,10,0
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O292251,2024-05-11,Dine-in,Cash,C17186,Female,26–35,I16,Strawberry Shake,Beverage,1,100,15,100,85,60,25
R102,McDonald's Delhi,Delhi,Delhi,O259279,2024-09-26,Takeaway,App,C11181,Female,26–35,I16,Strawberry Shake,Beverage,3,100,10,300,290,60,110
R110,McDonald's Jaipur,Jaipur,Rajasthan,O285194,2024-11-24,Dine-in,Cash,C17154,Female,18–25,I04,McChicken,Burger,2,130,0,260,260,75,110
R106,McDonald's Jaipur,Jaipur,Rajasthan,O251768,2025-02-03,Takeaway,App,C12878,Male,36–45,I03,McAloo Tikki,Burger,3,55,10,165,155,30,65
R100,McDonald's Jaipur,Jaipur,Rajasthan,O261375,2024-08-08,Takeaway,Cash,C12211,Female,18–25,I11,Soft Serve Cone,Dessert,2,30,5,60,55,10,35
R110,McDonald's Amritsar,Amritsar,Punjab,O292228,2024-12-12,Takeaway,Card,C18871,Male,18–25,I02,Chicken Maharaja Mac,Burger,3,190,0,570,570,115,225
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O229189,2024-07-21,Takeaway,App,C14835,Male,46–60,I13,Masala Wedges,Sides,1,65,5,65,60,35,25
R104,McDonald's Noida,Noida,Uttar Pradesh,O251405,2024-09-08,Delivery,App,C16331,Female,46–60,I04,McChicken,Burger,1,130,5,130,125,75,50
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O224389,2024-04-11,Delivery,App,C11871,Female,60+,I18,Chicken Nuggets,Sides,2,120,15,240,225,70,85
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O269769,2024-08-18,Takeaway,Card,C19448,Male,60+,I19,Veg Pizza McPuff,Sides,1,42,10,42,32,22,10
R108,McDonald's Gurugram,Gurugram,Haryana,O219510,2025-02-14,Takeaway,Cash,C18788,Female,26–35,I09,Cold Coffee,Beverage,1,90,10,90,80,50,30
R109,McDonald's Delhi,Delhi,Delhi,O289428,2024-12-12,Takeaway,App,C14028,Male,46–60,I20,Chocolate Shake,Beverage,3,100,10,300,290,60,110
R105,McDonald's Lucknow,Lucknow,Uttar Pradesh,O201318,2025-02-01,Dine-in,Card,C17260,Male,26–35,I05,Fries - Regular,Fries,1,50,5,50,45,22,23
R104,McDonald's Chandigarh,Chandigarh,Chandigarh,O223923,2025-02-23,Takeaway,Cash,C19549,Female,18–25,I10,McFlurry,Dessert,3,90,0,270,270,60,90
R102,McDonald's Noida,Noida,Uttar Pradesh,O258130,2024-10-30,Takeaway,Card,C17847,Female,26–35,I12,Brownie Sundae,Dessert,1,110,20,110,90,65,25
R109,McDonald's Jaipur,Jaipur,Rajasthan,O292560,2024-07-14,Takeaway,Card,C10810,Male,36–45,I12,Brownie Sundae,Dessert,1,110,5,110,105,65,40
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O222022,2024-12-14,Dine-in,Card,C14622,Male,60+,I11,Soft Serve Cone,Dessert,2,30,10,60,50,10,30
R108,McDonald's Lucknow,Lucknow,Uttar Pradesh,O204306,2024-10-29,Takeaway,App,C18253,Female,46–60,I05,Fries - Regular,Fries,2,50,20,100,80,22,36
R104,McDonald's Chandigarh,Chandigarh,Chandigarh,O214797,2024-12-13,Delivery,Cash,C12734,Male,26–35,I08,Sprite,Beverage,2,40,10,80,70,20,30
R103,McDonald's Shimla,Shimla,Himachal Pradesh,O260923,2024-10-28,Dine-in,Cash,C19595,Male,18–25,I01,Veg Maharaja Mac,Burger,1,170,20,170,150,100,50
R102,McDonald's Noida,Noida,Uttar Pradesh,O267863,2025-02-05,Takeaway,Card,C18263,Male,18–25,I10,McFlurry,Dessert,3,90,10,270,260,60,80
R102,McDonald's Noida,Noida,Uttar Pradesh,O215044,2025-03-13,Delivery,Card,C18679,Male,60+,I10,McFlurry,Dessert,3,90,10,270,260,60,80
R104,McDonald's Delhi,Delhi,Delhi,O251808,2024-05-26,Takeaway,App,C13831,Male,Under 18,I01,Veg Maharaja Mac,Burger,2,170,10,340,330,100,130
R103,McDonald's Lucknow,Lucknow,Uttar Pradesh,O267089,2024-08-10,Takeaway,Cash,C12617,Female,Under 18,I12,Brownie Sundae,Dessert,3,110,15,330,315,65,120
R101,McDonald's Shimla,Shimla,Himachal Pradesh,O276687,2024-11-22,Dine-in,App,C17647,Other,18–25,I05,Fries - Regular,Fries,1,50,15,50,35,22,13
R100,McDonald's Jaipur,Jaipur,Rajasthan,O251218,2025-01-26,Delivery,Card,C19982,Male,36–45,I08,Sprite,Beverage,1,40,15,40,25,20,5
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O203039,2024-12-17,Dine-in,Cash,C11381,Male,46–60,I19,Veg Pizza McPuff,Sides,2,42,10,84,74,22,30
R104,McDonald's Delhi,Delhi,Delhi,O215981,2024-12-30,Delivery,Cash,C15999,Male,26–35,I04,McChicken,Burger,1,130,5,130,125,75,50
R110,McDonald's Delhi,Delhi,Delhi,O296394,2024-06-08,Dine-in,App,C10009,Male,18–25,I15,Peri Peri Fries,Fries,1,95,5,95,90,45,45
R102,McDonald's Lucknow,Lucknow,Uttar Pradesh,O297556,2025-03-28,Dine-in,Card,C11106,Male,46–60,I10,McFlurry,Dessert,1,90,0,90,90,60,30
R105,McDonald's Gurugram,Gurugram,Haryana,O215595,2025-01-23,Takeaway,Cash,C13470,Female,60+,I04,McChicken,Burger,2,130,10,260,250,75,100
R109,McDonald's Shimla,Shimla,Himachal Pradesh,O203907,2024-10-29,Delivery,Cash,C17876,Female,18–25,I18,Chicken Nuggets,Sides,1,120,15,120,105,70,35
R104,McDonald's Dehradun,Dehradun,Uttarakhand,O204489,2024-06-24,Delivery,Card,C10451,Other,60+,I13,Masala Wedges,Sides,2,65,20,130,110,35,40
R104,McDonald's Jammu,Jammu,Jammu and Kashmir,O295024,2025-02-02,Dine-in,App,C15131,Male,Under 18,I14,McPuff,Sides,3,42,0,126,126,20,66
R102,McDonald's Dehradun,Dehradun,Uttarakhand,O242892,2024-10-17,Dine-in,Card,C10328,Male,18–25,I03,McAloo Tikki,Burger,1,55,5,55,50,30,20
R107,McDonald's Noida,Noida,Uttar Pradesh,O277462,2025-01-14,Takeaway,App,C13053,Female,60+,I17,Paneer Wrap,Burger,2,120,20,240,220,65,90
R109,McDonald's Amritsar,Amritsar,Punjab,O221640,2024-10-03,Delivery,Cash,C18834,Male,26–35,I09,Cold Coffee,Beverage,2,90,20,180,160,50,60
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O263432,2024-12-10,Dine-in,App,C11944,Male,36–45,I02,Chicken Maharaja Mac,Burger,1,190,10,190,180,115,65
R110,McDonald's Noida,Noida,Uttar Pradesh,O228355,2024-08-04,Delivery,App,C19139,Male,60+,I17,Paneer Wrap,Burger,2,120,5,240,235,65,105
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O236321,2024-08-04,Takeaway,App,C18955,Female,Under 18,I12,Brownie Sundae,Dessert,2,110,10,220,210,65,80
R102,McDonald's Delhi,Delhi,Delhi,O209277,2025-02-18,Delivery,Card,C14141,Female,36–45,I05,Fries - Regular,Fries,3,50,10,150,140,22,74
R102,McDonald's Delhi,Delhi,Delhi,O232687,2024-07-11,Takeaway,Card,C10193,Male,18–25,I17,Paneer Wrap,Burger,3,120,10,360,350,65,155
R100,McDonald's Amritsar,Amritsar,Punjab,O214778,2024-06-02,Takeaway,Cash,C18526,Male,Under 18,I14,McPuff,Sides,1,42,10,42,32,20,12
R110,McDonald's Shimla,Shimla,Himachal Pradesh,O237337,2024-06-14,Dine-in,Card,C15572,Male,Under 18,I09,Cold Coffee,Beverage,2,90,0,180,180,50,80
R108,McDonald's Amritsar,Amritsar,Punjab,O275012,2024-11-03,Delivery,App,C11263,Female,36–45,I04,McChicken,Burger,2,130,20,260,240,75,90
R107,McDonald's Jaipur,Jaipur,Rajasthan,O221257,2024-11-19,Takeaway,Card,C19944,Male,26–35,I18,Chicken Nuggets,Sides,2,120,0,240,240,70,100
R109,McDonald's Dehradun,Dehradun,Uttarakhand,O203253,2025-03-03,Takeaway,Cash,C17075,Male,Under 18,I17,Paneer Wrap,Burger,3,120,10,360,350,65,155
R109,McDonald's Jammu,Jammu,Jammu and Kashmir,O237426,2024-05-22,Takeaway,App,C12405,Male,60+,I17,Paneer Wrap,Burger,1,120,20,120,100,65,35
R107,McDonald's Dehradun,Dehradun,Uttarakhand,O235092,2025-02-27,Takeaway,App,C12529,Male,60+,I17,Paneer Wrap,Burger,3,120,0,360,360,65,165
R102,McDonald's Jaipur,Jaipur,Rajasthan,O265090,2024-09-07,Delivery,Card,C10963,Female,60+,I08,Sprite,Beverage,1,40,20,40,20,20,0
R103,McDonald's Amritsar,Amritsar,Punjab,O279655,2024-09-22,Takeaway,Cash,C16725,Female,26–35,I19,Veg Pizza McPuff,Sides,2,42,15,84,69,22,25
R105,McDonald's Jaipur,Jaipur,Rajasthan,O241089,2025-01-06,Delivery,Card,C15373,Male,Under 18,I08,Sprite,Beverage,3,40,20,120,100,20,40
R104,McDonald's Lucknow,Lucknow,Uttar Pradesh,O244458,2024-10-26,Dine-in,App,C19879,Male,18–25,I02,Chicken Maharaja Mac,Burger,2,190,15,380,365,115,135
R104,McDonald's Amritsar,Amritsar,Punjab,O242467,2024-11-05,Dine-in,Card,C18300,Male,26–35,I17,Paneer Wrap,Burger,1,120,0,120,120,65,55
R106,McDonald's Chandigarh,Chandigarh,Chandigarh,O283537,2024-11-21,Delivery,Card,C13425,Female,36–45,I17,Paneer Wrap,Burger,1,120,20,120,100,65,35
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O284804,2024-12-22,Delivery,Cash,C18646,Female,18–25,I16,Strawberry Shake,Beverage,2,100,20,200,180,60,60
R105,McDonald's Delhi,Delhi,Delhi,O278895,2024-12-13,Delivery,App,C11360,Female,26–35,I11,Soft Serve Cone,Dessert,2,30,0,60,60,10,40
R109,McDonald's Dehradun,Dehradun,Uttarakhand,O291719,2025-02-15,Takeaway,App,C16672,Male,Under 18,I05,Fries - Regular,Fries,3,50,0,150,150,22,84
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O220676,2024-09-24,Delivery,App,C15328,Male,18–25,I09,Cold Coffee,Beverage,3,90,5,270,265,50,115
R107,McDonald's Dehradun,Dehradun,Uttarakhand,O244914,2024-12-16,Delivery,App,C13589,Male,18–25,I07,Coca-Cola,Beverage,2,40,20,80,60,20,20
R105,McDonald's Amritsar,Amritsar,Punjab,O200798,2024-10-20,Takeaway,Cash,C16869,Male,26–35,I09,Cold Coffee,Beverage,3,90,20,270,250,50,100
R104,McDonald's Dehradun,Dehradun,Uttarakhand,O239073,2024-06-02,Delivery,Cash,C17847,Male,18–25,I05,Fries - Regular,Fries,2,50,0,100,100,22,56
R100,McDonald's Shimla,Shimla,Himachal Pradesh,O236064,2024-11-09,Dine-in,Cash,C18518,Female,26–35,I19,Veg Pizza McPuff,Sides,2,42,5,84,79,22,35
R108,McDonald's Jaipur,Jaipur,Rajasthan,O210629,2024-10-26,Delivery,App,C10261,Male,46–60,I01,Veg Maharaja Mac,Burger,2,170,15,340,325,100,125
R110,McDonald's Amritsar,Amritsar,Punjab,O221606,2024-07-01,Takeaway,Card,C13559,Female,60+,I06,Fries - Large,Fries,2,80,20,160,140,35,70
R100,McDonald's Amritsar,Amritsar,Punjab,O256610,2025-03-19,Delivery,Cash,C12211,Male,Under 18,I09,Cold Coffee,Beverage,2,90,0,180,180,50,80
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O266944,2024-11-24,Delivery,App,C13978,Male,46–60,I14,McPuff,Sides,3,42,5,126,121,20,61
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O221389,2025-02-01,Dine-in,Cash,C15266,Female,36–45,I15,Peri Peri Fries,Fries,2,95,15,190,175,45,85
R110,McDonald's Noida,Noida,Uttar Pradesh,O219220,2024-04-30,Takeaway,Cash,C18915,Female,Under 18,I16,Strawberry Shake,Beverage,2,100,5,200,195,60,75
R100,McDonald's Jammu,Jammu,Jammu and Kashmir,O297415,2024-10-28,Takeaway,Card,C14360,Female,36–45,I12,Brownie Sundae,Dessert,2,110,10,220,210,65,80
R110,McDonald's Jaipur,Jaipur,Rajasthan,O255818,2024-06-29,Dine-in,Card,C12634,Female,26–35,I05,Fries - Regular,Fries,1,50,0,50,50,22,28
R100,McDonald's Gurugram,Gurugram,Haryana,O214653,2024-05-01,Takeaway,App,C10628,Male,Under 18,I04,McChicken,Burger,1,130,20,130,110,75,35
R106,McDonald's Jammu,Jammu,Jammu and Kashmir,O276916,2024-07-10,Dine-in,Card,C15932,Female,Under 18,I06,Fries - Large,Fries,1,80,15,80,65,35,30
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O223703,2025-03-06,Dine-in,Cash,C18205,Male,18–25,I06,Fries - Large,Fries,3,80,10,240,230,35,125
R100,McDonald's Gurugram,Gurugram,Haryana,O294169,2025-03-27,Dine-in,Cash,C11869,Male,18–25,I09,Cold Coffee,Beverage,2,90,20,180,160,50,60
R108,McDonald's Lucknow,Lucknow,Uttar Pradesh,O244830,2025-03-06,Dine-in,Card,C16389,Male,26–35,I05,Fries - Regular,Fries,2,50,5,100,95,22,51
R105,McDonald's Lucknow,Lucknow,Uttar Pradesh,O278925,2024-07-14,Takeaway,App,C17886,Female,26–35,I01,Veg Maharaja Mac,Burger,3,170,0,510,510,100,210
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O274799,2024-04-10,Takeaway,Cash,C13673,Female,Under 18,I01,Veg Maharaja Mac,Burger,1,170,5,170,165,100,65
R102,McDonald's Gurugram,Gurugram,Haryana,O234771,2024-07-29,Takeaway,Cash,C16020,Female,36–45,I18,Chicken Nuggets,Sides,2,120,15,240,225,70,85
R105,McDonald's Amritsar,Amritsar,Punjab,O275982,2024-05-21,Takeaway,Cash,C13490,Male,Under 18,I07,Coca-Cola,Beverage,2,40,5,80,75,20,35
R110,McDonald's Shimla,Shimla,Himachal Pradesh,O298380,2024-04-15,Delivery,App,C13857,Male,Under 18,I15,Peri Peri Fries,Fries,3,95,20,285,265,45,130
R106,McDonald's Amritsar,Amritsar,Punjab,O294487,2024-04-23,Delivery,Card,C14861,Male,18–25,I04,McChicken,Burger,3,130,5,390,385,75,160
R110,McDonald's Chandigarh,Chandigarh,Chandigarh,O250767,2025-02-09,Takeaway,Cash,C16737,Female,36–45,I12,Brownie Sundae,Dessert,3,110,0,330,330,65,135
R101,McDonald's Noida,Noida,Uttar Pradesh,O284134,2024-04-22,Delivery,App,C11005,Male,60+,I03,McAloo Tikki,Burger,1,55,5,55,50,30,20
R108,McDonald's Jaipur,Jaipur,Rajasthan,O231989,2024-09-18,Takeaway,Card,C17950,Male,26–35,I04,McChicken,Burger,2,130,5,260,255,75,105
R107,McDonald's Jammu,Jammu,Jammu and Kashmir,O241860,2024-07-12,Takeaway,Card,C15925,Female,18–25,I01,Veg Maharaja Mac,Burger,3,170,15,510,495,100,195
R104,McDonald's Noida,Noida,Uttar Pradesh,O289462,2024-11-21,Delivery,Cash,C12942,Female,Under 18,I02,Chicken Maharaja Mac,Burger,1,190,20,190,170,115,55
R106,McDonald's Lucknow,Lucknow,Uttar Pradesh,O278472,2024-10-08,Takeaway,Cash,C12496,Male,60+,I15,Peri Peri Fries,Fries,2,95,15,190,175,45,85
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O284535,2024-12-16,Delivery,Card,C14835,Male,60+,I18,Chicken Nuggets,Sides,1,120,20,120,100,70,30
R109,McDonald's Delhi,Delhi,Delhi,O234241,2025-03-10,Dine-in,App,C14226,Male,26–35,I01,Veg Maharaja Mac,Burger,3,170,20,510,490,100,190
R101,McDonald's Amritsar,Amritsar,Punjab,O274683,2025-01-25,Delivery,App,C16415,Male,18–25,I20,Chocolate Shake,Beverage,3,100,0,300,300,60,120
R106,McDonald's Shimla,Shimla,Himachal Pradesh,O250113,2024-09-17,Takeaway,Card,C13472,Male,26–35,I17,Paneer Wrap,Burger,2,120,5,240,235,65,105
R103,McDonald's Delhi,Delhi,Delhi,O262444,2024-05-19,Delivery,App,C15534,Male,18–25,I01,Veg Maharaja Mac,Burger,3,170,10,510,500,100,200
R105,McDonald's Noida,Noida,Uttar Pradesh,O262020,2024-11-14,Delivery,Cash,C11726,Male,18–25,I11,Soft Serve Cone,Dessert,2,30,10,60,50,10,30
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O201770,2024-04-30,Delivery,Cash,C13250,Male,36–45,I11,Soft Serve Cone,Dessert,2,30,20,60,40,10,20
R109,McDonald's Delhi,Delhi,Delhi,O201069,2025-01-10,Takeaway,Card,C18669,Female,18–25,I09,Cold Coffee,Beverage,2,90,0,180,180,50,80
R102,McDonald's Lucknow,Lucknow,Uttar Pradesh,O291299,2024-08-12,Delivery,Card,C11572,Other,46–60,I13,Masala Wedges,Sides,1,65,5,65,60,35,25
R101,McDonald's Lucknow,Lucknow,Uttar Pradesh,O292937,2024-05-07,Takeaway,Cash,C19354,Male,26–35,I04,McChicken,Burger,3,130,15,390,375,75,150
R106,McDonald's Dehradun,Dehradun,Uttarakhand,O229745,2024-12-31,Takeaway,App,C17155,Female,36–45,I11,Soft Serve Cone,Dessert,2,30,5,60,55,10,35
R105,McDonald's Jaipur,Jaipur,Rajasthan,O264493,2024-12-14,Dine-in,App,C16415,Female,26–35,I04,McChicken,Burger,1,130,0,130,130,75,55
R105,McDonald's Noida,Noida,Uttar Pradesh,O220684,2025-01-02,Delivery,Cash,C13473,Male,26–35,I07,Coca-Cola,Beverage,2,40,5,80,75,20,35
R102,McDonald's Chandigarh,Chandigarh,Chandigarh,O292956,2024-08-15,Delivery,Card,C11611,Female,26–35,I11,Soft Serve Cone,Dessert,2,30,20,60,40,10,20
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O221609,2024-06-18,Takeaway,App,C16049,Female,46–60,I07,Coca-Cola,Beverage,1,40,10,40,30,20,10
R105,McDonald's Delhi,Delhi,Delhi,O298402,2024-09-24,Takeaway,App,C17916,Male,18–25,I09,Cold Coffee,Beverage,2,90,10,180,170,50,70
R110,McDonald's Jaipur,Jaipur,Rajasthan,O232515,2025-02-18,Dine-in,Card,C18927,Male,46–60,I09,Cold Coffee,Beverage,3,90,5,270,265,50,115
R108,McDonald's Delhi,Delhi,Delhi,O242477,2025-02-11,Delivery,Cash,C16398,Female,36–45,I06,Fries - Large,Fries,1,80,5,80,75,35,40
R110,McDonald's Gurugram,Gurugram,Haryana,O208479,2024-05-30,Takeaway,Card,C14978,Female,36–45,I20,Chocolate Shake,Beverage,2,100,20,200,180,60,60
R110,McDonald's Dehradun,Dehradun,Uttarakhand,O287136,2024-08-01,Delivery,Card,C15829,Male,Under 18,I05,Fries - Regular,Fries,1,50,20,50,30,22,8
R107,McDonald's Jaipur,Jaipur,Rajasthan,O212458,2024-05-13,Takeaway,Card,C14152,Male,36–45,I19,Veg Pizza McPuff,Sides,1,42,5,42,37,22,15
R104,McDonald's Delhi,Delhi,Delhi,O268490,2024-12-16,Delivery,Cash,C15300,Female,36–45,I17,Paneer Wrap,Burger,2,120,0,240,240,65,110
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O223448,2024-12-20,Takeaway,App,C15852,Male,18–25,I03,McAloo Tikki,Burger,1,55,10,55,45,30,15
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O232389,2025-02-13,Dine-in,Card,C14294,Male,26–35,I07,Coca-Cola,Beverage,3,40,15,120,105,20,45
R104,McDonald's Noida,Noida,Uttar Pradesh,O218389,2025-02-22,Dine-in,Cash,C16941,Male,60+,I14,McPuff,Sides,3,42,10,126,116,20,56
R105,McDonald's Dehradun,Dehradun,Uttarakhand,O242057,2024-10-21,Dine-in,App,C13213,Male,18–25,I14,McPuff,Sides,2,42,20,84,64,20,24
R100,McDonald's Amritsar,Amritsar,Punjab,O226556,2024-09-23,Delivery,Card,C11676,Male,36–45,I08,Sprite,Beverage,2,40,20,80,60,20,20
R106,McDonald's Amritsar,Amritsar,Punjab,O222980,2024-05-13,Delivery,Card,C16824,Female,18–25,I13,Masala Wedges,Sides,2,65,15,130,115,35,45
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O286468,2024-11-23,Delivery,Card,C10848,Male,26–35,I03,McAloo Tikki,Burger,1,55,15,55,40,30,10
R110,McDonald's Jammu,Jammu,Jammu and Kashmir,O294297,2024-08-05,Delivery,Cash,C11287,Male,26–35,I18,Chicken Nuggets,Sides,2,120,0,240,240,70,100
R110,McDonald's Chandigarh,Chandigarh,Chandigarh,O258298,2024-06-14,Delivery,Cash,C14964,Female,18–25,I19,Veg Pizza McPuff,Sides,1,42,20,42,22,22,0
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O210123,2024-11-11,Delivery,Card,C13829,Male,Under 18,I15,Peri Peri Fries,Fries,3,95,15,285,270,45,135
R101,McDonald's Noida,Noida,Uttar Pradesh,O243286,2024-10-04,Dine-in,Card,C15112,Female,46–60,I06,Fries - Large,Fries,3,80,10,240,230,35,125
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O248563,2024-09-18,Takeaway,Cash,C15802,Male,Under 18,I11,Soft Serve Cone,Dessert,1,30,0,30,30,10,20
R105,McDonald's Lucknow,Lucknow,Uttar Pradesh,O241262,2025-02-01,Dine-in,App,C14392,Female,18–25,I13,Masala Wedges,Sides,3,65,10,195,185,35,80
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O206246,2025-03-04,Dine-in,Card,C13779,Female,26–35,I16,Strawberry Shake,Beverage,2,100,20,200,180,60,60
R104,McDonald's Lucknow,Lucknow,Uttar Pradesh,O209879,2024-05-10,Takeaway,App,C11421,Male,60+,I03,McAloo Tikki,Burger,2,55,0,110,110,30,50
R102,McDonald's Lucknow,Lucknow,Uttar Pradesh,O213590,2024-06-18,Delivery,Card,C14593,Female,60+,I11,Soft Serve Cone,Dessert,1,30,0,30,30,10,20
R110,McDonald's Jammu,Jammu,Jammu and Kashmir,O216811,2024-10-11,Dine-in,Card,C12792,Male,18–25,I10,McFlurry,Dessert,3,90,0,270,270,60,90
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O293827,2024-10-24,Delivery,App,C17683,Male,18–25,I03,McAloo Tikki,Burger,3,55,0,165,165,30,75
R107,McDonald's Lucknow,Lucknow,Uttar Pradesh,O226085,2025-03-07,Delivery,App,C15102,Female,60+,I03,McAloo Tikki,Burger,2,55,0,110,110,30,50
R108,McDonald's Lucknow,Lucknow,Uttar Pradesh,O285535,2024-12-10,Delivery,Cash,C15061,Female,36–45,I14,McPuff,Sides,3,42,0,126,126,20,66
R100,McDonald's Jaipur,Jaipur,Rajasthan,O204803,2024-11-09,Takeaway,App,C11166,Male,36–45,I13,Masala Wedges,Sides,2,65,5,130,125,35,55
R102,McDonald's Gurugram,Gurugram,Haryana,O224932,2024-06-22,Takeaway,App,C13301,Male,18–25,I05,Fries - Regular,Fries,3,50,5,150,145,22,79
R101,McDonald's Jammu,Jammu,Jammu and Kashmir,O299749,2024-10-04,Delivery,Cash,C11744,Female,60+,I17,Paneer Wrap,Burger,1,120,5,120,115,65,50
R109,McDonald's Gurugram,Gurugram,Haryana,O238615,2024-09-25,Dine-in,App,C11020,Female,36–45,I17,Paneer Wrap,Burger,3,120,15,360,345,65,150
R107,McDonald's Jammu,Jammu,Jammu and Kashmir,O289586,2024-08-24,Dine-in,Cash,C14688,Male,26–35,I05,Fries - Regular,Fries,3,50,0,150,150,22,84
R103,McDonald's Gurugram,Gurugram,Haryana,O237130,2024-08-05,Delivery,App,C14292,Male,26–35,I03,McAloo Tikki,Burger,2,55,20,110,90,30,30
R107,McDonald's Chandigarh,Chandigarh,Chandigarh,O209079,2024-09-13,Delivery,App,C14584,Female,Under 18,I10,McFlurry,Dessert,3,90,10,270,260,60,80
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O231778,2024-05-22,Dine-in,Cash,C12415,Female,26–35,I09,Cold Coffee,Beverage,2,90,0,180,180,50,80
R109,McDonald's Amritsar,Amritsar,Punjab,O260079,2024-07-29,Dine-in,Cash,C18603,Female,36–45,I07,Coca-Cola,Beverage,2,40,5,80,75,20,35
R101,McDonald's Lucknow,Lucknow,Uttar Pradesh,O291259,2024-06-08,Takeaway,App,C18938,Male,36–45,I13,Masala Wedges,Sides,3,65,20,195,175,35,70
R110,McDonald's Jammu,Jammu,Jammu and Kashmir,O247652,2024-07-13,Takeaway,App,C16794,Female,18–25,I11,Soft Serve Cone,Dessert,3,30,5,90,85,10,55
R107,McDonald's Amritsar,Amritsar,Punjab,O248692,2024-05-28,Dine-in,Cash,C19004,Male,Under 18,I04,McChicken,Burger,1,130,10,130,120,75,45
R102,McDonald's Dehradun,Dehradun,Uttarakhand,O243347,2024-11-25,Takeaway,Card,C16677,Female,Under 18,I10,McFlurry,Dessert,3,90,15,270,255,60,75
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O267515,2024-07-18,Dine-in,App,C13546,Male,36–45,I16,Strawberry Shake,Beverage,3,100,5,300,295,60,115
R106,McDonald's Dehradun,Dehradun,Uttarakhand,O299816,2024-04-15,Dine-in,Card,C11974,Female,Under 18,I12,Brownie Sundae,Dessert,2,110,15,220,205,65,75
R105,McDonald's Chandigarh,Chandigarh,Chandigarh,O234376,2025-02-16,Delivery,App,C11133,Female,60+,I02,Chicken Maharaja Mac,Burger,3,190,10,570,560,115,215
R102,McDonald's Gurugram,Gurugram,Haryana,O268918,2024-12-31,Dine-in,Cash,C16765,Female,60+,I10,McFlurry,Dessert,3,90,0,270,270,60,90
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O220441,2024-11-25,Takeaway,Card,C12112,Male,36–45,I08,Sprite,Beverage,3,40,5,120,115,20,55
R105,McDonald's Amritsar,Amritsar,Punjab,O234531,2024-11-25,Takeaway,Cash,C13010,Female,26–35,I14,McPuff,Sides,1,42,20,42,22,20,2
